UP_Category,Plan,Currency,Profile,Age,Rate
Premium UP<1M,PPP 18,US$,Female Non Smoker,31,2.94
Premium UP<1M,PPP 18,US$,Female Non Smoker,32,3.16
Premium UP<1M,PPP 18,US$,Female Non Smoker,33,3.41
Premium UP<1M,PPP 18,US$,Female Non Smoker,34,3.67
Premium UP<1M,PPP 18,US$,Female Non Smoker,35,3.95
Premium UP<1M,PPP 18,US$,Female Non Smoker,36,4.27
Premium UP<1M,PPP 18,US$,Female Non Smoker,37,4.6
Premium UP<1M,PPP 18,US$,Female Non Smoker,38,4.95
Premium UP<1M,PPP 18,US$,Female Non Smoker,39,5.32
Premium UP<1M,PPP 18,US$,Female Non Smoker,40,5.71
Premium UP<1M,PPP 18,US$,Female Non Smoker,41,6.12
Premium UP<1M,PPP 18,US$,Female Non Smoker,42,6.55
Premium UP<1M,PPP 18,US$,Female Non Smoker,43,7.01
Premium UP<1M,PPP 18,US$,Female Non Smoker,44,7.49
Premium UP<1M,PPP 18,US$,Female Non Smoker,45,8.02
Premium UP<1M,PPP 18,US$,Female Non Smoker,46,8.59
Premium UP<1M,PPP 18,US$,Female Non Smoker,47,9.21
Premium UP<1M,PPP 18,US$,Female Non Smoker,48,9.88
Premium UP<1M,PPP 18,US$,Female Non Smoker,49,10.61
Premium UP<1M,PPP 18,US$,Female Non Smoker,50,11.41
Premium UP<1M,PPP 18,US$,Female Non Smoker,51,12.27
Premium UP<1M,PPP 18,US$,Female Non Smoker,52,13.21
Premium UP<1M,PPP 18,US$,Female Non Smoker,53,13.77
Premium UP<1M,PPP 18,US$,Female Non Smoker,54,14.35
Premium UP<1M,PPP 18,US$,Female Non Smoker,55,14.95
Premium UP<1M,PPP 18,US$,Female Non Smoker,56,15.56
Premium UP<1M,PPP 18,US$,Female Non Smoker,57,16.2
Premium UP<1M,PPP 18,US$,Female Non Smoker,58,16.88
Premium UP<1M,PPP 18,US$,Female Non Smoker,59,17.61
Premium UP<1M,PPP 18,US$,Female Non Smoker,60,18.39
Premium UP<1M,PPP 18,US$,Female Non Smoker,61,19.25
Premium UP<1M,PPP 18,US$,Female Non Smoker,62,20.18
Premium UP<1M,PPP 18,US$,Female Non Smoker,63,21.18
Premium UP<1M,PPP 18,US$,Female Non Smoker,64,22.22
Premium UP<1M,PPP 18,US$,Female Non Smoker,65,23.28
Premium UP<1M,PPP 18,US$,Female Non Smoker,66,24.33
Premium UP<1M,PPP 18,US$,Female Non Smoker,67,25.38
Premium UP<1M,PPP 18,US$,Female Non Smoker,68,26.41
Premium UP<1M,PPP 18,US$,Female Non Smoker,69,27.5
Premium UP<1M,PPP 17,IDR,Male Smoker,18,2.75
Premium UP<1M,PPP 17,IDR,Male Smoker,19,2.77
Premium UP<1M,PPP 17,IDR,Male Smoker,20,2.81
Premium UP<1M,PPP 17,IDR,Male Smoker,21,2.85
Premium UP<1M,PPP 17,IDR,Male Smoker,22,2.9
Premium UP<1M,PPP 17,IDR,Male Smoker,23,2.97
Premium UP<1M,PPP 17,IDR,Male Smoker,24,3.06
Premium UP<1M,PPP 17,IDR,Male Smoker,25,3.17
Premium UP<1M,PPP 17,IDR,Male Smoker,26,3.3
Premium UP<1M,PPP 17,IDR,Male Smoker,27,3.45
Premium UP<1M,PPP 17,IDR,Male Smoker,28,3.64
Premium UP<1M,PPP 17,IDR,Male Smoker,29,3.87
Premium UP<1M,PPP 17,IDR,Male Smoker,30,4.13
Premium UP<1M,PPP 17,IDR,Male Smoker,31,4.43
Premium UP<1M,PPP 17,IDR,Male Smoker,32,4.76
Premium UP<1M,PPP 17,IDR,Male Smoker,33,5.15
Premium UP<1M,PPP 17,IDR,Male Smoker,34,5.56
Premium UP<1M,PPP 17,IDR,Male Smoker,35,6.02
Premium UP<1M,PPP 17,IDR,Male Smoker,36,6.54
Premium UP<1M,PPP 17,IDR,Male Smoker,37,7.09
Premium UP<1M,PPP 17,IDR,Male Smoker,38,7.71
Premium UP<1M,PPP 17,IDR,Male Smoker,39,8.37
Premium UP<1M,PPP 17,IDR,Male Smoker,40,9.09
Premium UP<1M,PPP 17,IDR,Male Smoker,41,9.88
Premium UP<1M,PPP 17,IDR,Male Smoker,42,10.73
Premium UP<1M,PPP 17,IDR,Male Smoker,43,11.67
Premium UP<1M,PPP 17,IDR,Male Smoker,44,12.68
Premium UP<1M,PPP 17,IDR,Male Smoker,45,13.8
Premium UP<1M,PPP 17,IDR,Male Smoker,46,15.01
Premium UP<1M,PPP 17,IDR,Male Smoker,47,16.34
Premium UP<1M,PPP 17,IDR,Male Smoker,48,17.8
Premium UP<1M,PPP 17,IDR,Male Smoker,49,19.42
Premium UP<1M,PPP 17,IDR,Male Smoker,50,21.2
Premium UP<1M,PPP 17,IDR,Male Smoker,51,23.16
Premium UP<1M,PPP 17,IDR,Male Smoker,52,25.33
Premium UP<1M,PPP 17,IDR,Male Smoker,53,27.69
Premium UP<1M,PPP 17,IDR,Male Smoker,54,29.41
Premium UP<1M,PPP 17,IDR,Male Smoker,55,31.21
Premium UP<1M,PPP 17,IDR,Male Smoker,56,33.08
Premium UP<1M,PPP 17,IDR,Male Smoker,57,35.02
Premium UP<1M,PPP 17,IDR,Male Smoker,58,37.04
Premium UP<1M,PPP 17,IDR,Male Smoker,59,39.15
Premium UP<1M,PPP 17,IDR,Male Smoker,60,41.38
Premium UP<1M,PPP 17,IDR,Male Smoker,61,43.72
Premium UP<1M,PPP 17,IDR,Male Smoker,62,46.16
Premium UP<1M,PPP 17,IDR,Male Smoker,63,48.71
Premium UP<1M,PPP 17,IDR,Male Smoker,64,51.34
Premium UP<1M,PPP 17,IDR,Male Smoker,65,54.02
Premium UP<1M,PPP 17,IDR,Male Smoker,66,56.72
Premium UP<1M,PPP 17,IDR,Male Smoker,67,59.48
Premium UP<1M,PPP 17,IDR,Male Smoker,68,62.25
Premium UP<1M,PPP 17,IDR,Male Smoker,69,65.1
Premium UP<1M,PPP 17,IDR,Male Non Smoker,18,2.04
Premium UP<1M,PPP 17,IDR,Male Non Smoker,19,2.06
Premium UP<1M,PPP 17,IDR,Male Non Smoker,20,2.09
Premium UP<1M,PPP 17,IDR,Male Non Smoker,21,2.12
Premium UP<1M,PPP 17,IDR,Male Non Smoker,22,2.16
Premium UP<1M,PPP 17,IDR,Male Non Smoker,23,2.22
Premium UP<1M,PPP 17,IDR,Male Non Smoker,24,2.29
Premium UP<1M,PPP 17,IDR,Male Non Smoker,25,2.37
Premium UP<1M,PPP 17,IDR,Male Non Smoker,26,2.47
Premium UP<1M,PPP 17,IDR,Male Non Smoker,27,2.59
Premium UP<1M,PPP 17,IDR,Male Non Smoker,28,2.74
Premium UP<1M,PPP 17,IDR,Male Non Smoker,29,2.91
Premium UP<1M,PPP 17,IDR,Male Non Smoker,30,3.11
Premium UP<1M,PPP 17,IDR,Male Non Smoker,31,3.34
Premium UP<1M,PPP 17,IDR,Male Non Smoker,32,3.59
Premium UP<1M,PPP 17,IDR,Male Non Smoker,33,3.87
Premium UP<1M,PPP 17,IDR,Male Non Smoker,34,4.18
Premium UP<1M,PPP 17,IDR,Male Non Smoker,35,4.52
Premium UP<1M,PPP 17,IDR,Male Non Smoker,36,4.91
Premium UP<1M,PPP 17,IDR,Male Non Smoker,37,5.33
Premium UP<1M,PPP 17,IDR,Male Non Smoker,38,5.78
Premium UP<1M,PPP 17,IDR,Male Non Smoker,39,6.29
Premium UP<1M,PPP 17,IDR,Male Non Smoker,40,6.82
Premium UP<1M,PPP 17,IDR,Male Non Smoker,41,7.4
Premium UP<1M,PPP 17,IDR,Male Non Smoker,42,8.05
Premium UP<1M,PPP 17,IDR,Male Non Smoker,43,8.75
Premium UP<1M,PPP 17,IDR,Male Non Smoker,44,9.52
Premium UP<1M,PPP 17,IDR,Male Non Smoker,45,10.35
Premium UP<1M,PPP 17,IDR,Male Non Smoker,46,11.26
Premium UP<1M,PPP 17,IDR,Male Non Smoker,47,12.27
Premium UP<1M,PPP 17,IDR,Male Non Smoker,48,13.37
Premium UP<1M,PPP 17,IDR,Male Non Smoker,49,14.57
Premium UP<1M,PPP 17,IDR,Male Non Smoker,50,15.91
Premium UP<1M,PPP 17,IDR,Male Non Smoker,51,17.38
Premium UP<1M,PPP 17,IDR,Male Non Smoker,52,18.99
Premium UP<1M,PPP 17,IDR,Male Non Smoker,53,20.77
Premium UP<1M,PPP 17,IDR,Male Non Smoker,54,22.06
Premium UP<1M,PPP 17,IDR,Male Non Smoker,55,23.4
Premium UP<1M,PPP 17,IDR,Male Non Smoker,56,24.8
Premium UP<1M,PPP 17,IDR,Male Non Smoker,57,26.25
Premium UP<1M,PPP 17,IDR,Male Non Smoker,58,27.76
Premium UP<1M,PPP 17,IDR,Male Non Smoker,59,29.35
Premium UP<1M,PPP 17,IDR,Male Non Smoker,60,31.03
Premium UP<1M,PPP 17,IDR,Male Non Smoker,61,32.78
Premium UP<1M,PPP 17,IDR,Male Non Smoker,62,34.6
Premium UP<1M,PPP 17,IDR,Male Non Smoker,63,36.51
Premium UP<1M,PPP 17,IDR,Male Non Smoker,64,38.49
Premium UP<1M,PPP 17,IDR,Male Non Smoker,65,40.51
Premium UP<1M,PPP 17,IDR,Male Non Smoker,66,42.55
Premium UP<1M,PPP 17,IDR,Male Non Smoker,67,44.61
Premium UP<1M,PPP 17,IDR,Male Non Smoker,68,46.69
Premium UP<1M,PPP 17,IDR,Male Non Smoker,69,48.8
Premium UP<1M,PPP 17,IDR,Female Smoker,18,2.14
Premium UP<1M,PPP 17,IDR,Female Smoker,19,2.16
Premium UP<1M,PPP 17,IDR,Female Smoker,20,2.19
Premium UP<1M,PPP 17,IDR,Female Smoker,21,2.23
Premium UP<1M,PPP 17,IDR,Female Smoker,22,2.27
Premium UP<1M,PPP 17,IDR,Female Smoker,23,2.33
Premium UP<1M,PPP 17,IDR,Female Smoker,24,2.4
Premium UP<1M,PPP 17,IDR,Female Smoker,25,2.49
Premium UP<1M,PPP 17,IDR,Female Smoker,26,2.59
Premium UP<1M,PPP 17,IDR,Female Smoker,27,2.72
Premium UP<1M,PPP 17,IDR,Female Smoker,28,2.88
Premium UP<1M,PPP 17,IDR,Female Smoker,29,3.06
Premium UP<1M,PPP 17,IDR,Female Smoker,30,3.27
Premium UP<1M,PPP 17,IDR,Female Smoker,31,3.5
Premium UP<1M,PPP 17,IDR,Female Smoker,32,3.76
Premium UP<1M,PPP 17,IDR,Female Smoker,33,4.05
Premium UP<1M,PPP 17,IDR,Female Smoker,34,4.37
Premium UP<1M,PPP 17,IDR,Female Smoker,35,4.71
Premium UP<1M,PPP 17,IDR,Female Smoker,36,5.09
Premium UP<1M,PPP 17,IDR,Female Smoker,37,5.49
Premium UP<1M,PPP 17,IDR,Female Smoker,38,5.93
Premium UP<1M,PPP 17,IDR,Female Smoker,39,6.4
Premium UP<1M,PPP 17,IDR,Female Smoker,40,6.88
Premium UP<1M,PPP 17,IDR,Female Smoker,41,7.38
Premium UP<1M,PPP 17,IDR,Female Smoker,42,7.9
Premium UP<1M,PPP 17,IDR,Female Smoker,43,8.46
Premium UP<1M,PPP 17,IDR,Female Smoker,44,9.05
Premium UP<1M,PPP 17,IDR,Female Smoker,45,9.67
Premium UP<1M,PPP 17,IDR,Female Smoker,46,10.35
Premium UP<1M,PPP 17,IDR,Female Smoker,47,11.08
Premium UP<1M,PPP 17,IDR,Female Smoker,48,11.87
Premium UP<1M,PPP 17,IDR,Female Smoker,49,12.72
Premium UP<1M,PPP 17,IDR,Female Smoker,50,13.66
Premium UP<1M,PPP 17,IDR,Female Smoker,51,14.68
Premium UP<1M,PPP 17,IDR,Female Smoker,52,15.79
Premium UP<1M,PPP 17,IDR,Female Smoker,53,16.99
Premium UP<1M,PPP 17,IDR,Female Smoker,54,17.84
Premium UP<1M,PPP 17,IDR,Female Smoker,55,18.71
Premium UP<1M,PPP 17,IDR,Female Smoker,56,19.6
Premium UP<1M,PPP 17,IDR,Female Smoker,57,20.54
Premium UP<1M,PPP 17,IDR,Female Smoker,58,21.51
Premium UP<1M,PPP 17,IDR,Female Smoker,59,22.58
Premium UP<1M,PPP 17,IDR,Female Smoker,60,23.72
Premium UP<1M,PPP 17,IDR,Female Smoker,61,24.98
Premium UP<1M,PPP 17,IDR,Female Smoker,62,26.35
Premium UP<1M,PPP 17,IDR,Female Smoker,63,27.81
Premium UP<1M,PPP 17,IDR,Female Smoker,64,29.32
Premium UP<1M,PPP 17,IDR,Female Smoker,65,30.82
Premium UP<1M,PPP 17,IDR,Female Smoker,66,32.31
Premium UP<1M,PPP 17,IDR,Female Smoker,67,33.77
Premium UP<1M,PPP 17,IDR,Female Smoker,68,35.17
Premium UP<1M,PPP 17,IDR,Female Smoker,69,36.6
Premium UP<1M,PPP 17,IDR,Female Non Smoker,18,1.63
Premium UP<1M,PPP 17,IDR,Female Non Smoker,19,1.64
Premium UP<1M,PPP 17,IDR,Female Non Smoker,20,1.66
Premium UP<1M,PPP 17,IDR,Female Non Smoker,21,1.68
Premium UP<1M,PPP 17,IDR,Female Non Smoker,22,1.72
Premium UP<1M,PPP 17,IDR,Female Non Smoker,23,1.76
Premium UP<1M,PPP 17,IDR,Female Non Smoker,24,1.81
Premium UP<1M,PPP 17,IDR,Female Non Smoker,25,1.87
Premium UP<1M,PPP 17,IDR,Female Non Smoker,26,1.95
Premium UP<1M,PPP 17,IDR,Female Non Smoker,27,2.04
Premium UP<1M,PPP 17,IDR,Female Non Smoker,28,2.16
Premium UP<1M,PPP 17,IDR,Female Non Smoker,29,2.29
Premium UP<1M,PPP 17,IDR,Female Non Smoker,30,2.45
Premium UP<1M,PPP 17,IDR,Female Non Smoker,31,2.63
Premium UP<1M,PPP 17,IDR,Female Non Smoker,32,2.82
Premium UP<1M,PPP 17,IDR,Female Non Smoker,33,3.04
Premium UP<1M,PPP 17,IDR,Female Non Smoker,34,3.27
Premium UP<1M,PPP 17,IDR,Female Non Smoker,35,3.53
Premium UP<1M,PPP 17,IDR,Female Non Smoker,36,3.82
Premium UP<1M,PPP 17,IDR,Female Non Smoker,37,4.13
Premium UP<1M,PPP 17,IDR,Female Non Smoker,38,4.45
Premium UP<1M,PPP 17,IDR,Female Non Smoker,39,4.8
Premium UP<1M,PPP 17,IDR,Female Non Smoker,40,5.16
Premium UP<1M,PPP 17,IDR,Female Non Smoker,41,5.54
Premium UP<1M,PPP 17,IDR,Female Non Smoker,42,5.94
Premium UP<1M,PPP 17,IDR,Female Non Smoker,43,6.35
Premium UP<1M,PPP 17,IDR,Female Non Smoker,44,6.79
Premium UP<1M,PPP 17,IDR,Female Non Smoker,45,7.27
Premium UP<1M,PPP 17,IDR,Female Non Smoker,46,7.77
Premium UP<1M,PPP 17,IDR,Female Non Smoker,47,8.32
Premium UP<1M,PPP 17,IDR,Female Non Smoker,48,8.91
Premium UP<1M,PPP 17,IDR,Female Non Smoker,49,9.55
Premium UP<1M,PPP 17,IDR,Female Non Smoker,50,10.24
Premium UP<1M,PPP 17,IDR,Female Non Smoker,51,11.01
Premium UP<1M,PPP 17,IDR,Female Non Smoker,52,11.84
Premium UP<1M,PPP 17,IDR,Female Non Smoker,53,12.74
Premium UP<1M,PPP 17,IDR,Female Non Smoker,54,13.38
Premium UP<1M,PPP 17,IDR,Female Non Smoker,55,14.03
Premium UP<1M,PPP 17,IDR,Female Non Smoker,56,14.7
Premium UP<1M,PPP 17,IDR,Female Non Smoker,57,15.4
Premium UP<1M,PPP 17,IDR,Female Non Smoker,58,16.15
Premium UP<1M,PPP 17,IDR,Female Non Smoker,59,16.95
Premium UP<1M,PPP 17,IDR,Female Non Smoker,60,17.8
Premium UP<1M,PPP 17,IDR,Female Non Smoker,61,18.74
Premium UP<1M,PPP 17,IDR,Female Non Smoker,62,19.76
Premium UP<1M,PPP 17,IDR,Female Non Smoker,63,20.84
Premium UP<1M,PPP 17,IDR,Female Non Smoker,64,21.97
Premium UP<1M,PPP 17,IDR,Female Non Smoker,65,23.1
Premium UP<1M,PPP 17,IDR,Female Non Smoker,66,24.22
Premium UP<1M,PPP 17,IDR,Female Non Smoker,67,25.32
Premium UP<1M,PPP 17,IDR,Female Non Smoker,68,26.39
Premium UP<1M,PPP 17,IDR,Female Non Smoker,69,27.5
Premium UP<1M,PPP 17,US$,Male Smoker,18,2.78
Premium UP<1M,PPP 17,US$,Male Smoker,19,2.81
Premium UP<1M,PPP 17,US$,Male Smoker,20,2.86
Premium UP<1M,PPP 17,US$,Male Smoker,21,2.92
Premium UP<1M,PPP 17,US$,Male Smoker,22,2.99
Premium UP<1M,PPP 17,US$,Male Smoker,23,3.08
Premium UP<1M,PPP 17,US$,Male Smoker,24,3.2
Premium UP<1M,PPP 17,US$,Male Smoker,25,3.34
Premium UP<1M,PPP 17,US$,Male Smoker,26,3.5
Premium UP<1M,PPP 17,US$,Male Smoker,27,3.69
Premium UP<1M,PPP 17,US$,Male Smoker,28,3.92
Premium UP<1M,PPP 17,US$,Male Smoker,29,4.18
Premium UP<1M,PPP 17,US$,Male Smoker,30,4.48
Premium UP<1M,PPP 17,US$,Male Smoker,31,4.82
Premium UP<1M,PPP 17,US$,Male Smoker,32,5.19
Premium UP<1M,PPP 17,US$,Male Smoker,33,5.61
Premium UP<1M,PPP 17,US$,Male Smoker,34,6.07
Premium UP<1M,PPP 17,US$,Male Smoker,35,6.58
Premium UP<1M,PPP 17,US$,Male Smoker,36,7.14
Premium UP<1M,PPP 17,US$,Male Smoker,37,7.75
Premium UP<1M,PPP 17,US$,Male Smoker,38,8.42
Premium UP<1M,PPP 17,US$,Male Smoker,39,9.15
Premium UP<1M,PPP 17,US$,Male Smoker,40,9.94
Premium UP<1M,PPP 17,US$,Male Smoker,41,10.81
Premium UP<1M,PPP 17,US$,Male Smoker,42,11.75
Premium UP<1M,PPP 17,US$,Male Smoker,43,12.79
Premium UP<1M,PPP 17,US$,Male Smoker,44,13.91
Premium UP<1M,PPP 17,US$,Male Smoker,45,15.15
Premium UP<1M,PPP 17,US$,Male Smoker,46,16.5
Premium UP<1M,PPP 17,US$,Male Smoker,47,17.97
Premium UP<1M,PPP 17,US$,Male Smoker,48,19.59
Premium UP<1M,PPP 17,US$,Male Smoker,49,21.39
Premium UP<1M,PPP 17,US$,Male Smoker,50,23.35
Premium UP<1M,PPP 17,US$,Male Smoker,51,25.49
Premium UP<1M,PPP 17,US$,Male Smoker,52,27.84
Premium UP<1M,PPP 17,US$,Male Smoker,53,30.41
Premium UP<1M,PPP 17,US$,Male Smoker,54,31.97
Premium UP<1M,PPP 17,US$,Male Smoker,55,33.59
Premium UP<1M,PPP 17,US$,Male Smoker,56,35.28
Premium UP<1M,PPP 17,US$,Male Smoker,57,37.03
Premium UP<1M,PPP 17,US$,Male Smoker,58,38.86
Premium UP<1M,PPP 17,US$,Male Smoker,59,40.78
Premium UP<1M,PPP 17,US$,Male Smoker,60,42.8
Premium UP<1M,PPP 17,US$,Male Smoker,61,44.93
Premium UP<1M,PPP 17,US$,Male Smoker,62,47.16
Premium UP<1M,PPP 17,US$,Male Smoker,63,49.51
Premium UP<1M,PPP 17,US$,Male Smoker,64,51.95
Premium UP<1M,PPP 17,US$,Male Smoker,65,54.45
Premium UP<1M,PPP 17,US$,Male Smoker,66,57.0
Premium UP<1M,PPP 17,US$,Male Smoker,67,59.63
Premium UP<1M,PPP 17,US$,Male Smoker,68,62.31
Premium UP<1M,PPP 17,US$,Male Smoker,69,65.1
Premium UP<1M,PPP 17,US$,Male Non Smoker,18,2.06
Premium UP<1M,PPP 17,US$,Male Non Smoker,19,2.09
Premium UP<1M,PPP 17,US$,Male Non Smoker,20,2.13
Premium UP<1M,PPP 17,US$,Male Non Smoker,21,2.18
Premium UP<1M,PPP 17,US$,Male Non Smoker,22,2.23
Premium UP<1M,PPP 17,US$,Male Non Smoker,23,2.31
Premium UP<1M,PPP 17,US$,Male Non Smoker,24,2.39
Premium UP<1M,PPP 17,US$,Male Non Smoker,25,2.5
Premium UP<1M,PPP 17,US$,Male Non Smoker,26,2.62
Premium UP<1M,PPP 17,US$,Male Non Smoker,27,2.77
Premium UP<1M,PPP 17,US$,Male Non Smoker,28,2.94
Premium UP<1M,PPP 17,US$,Male Non Smoker,29,3.14
Premium UP<1M,PPP 17,US$,Male Non Smoker,30,3.37
Premium UP<1M,PPP 17,US$,Male Non Smoker,31,3.62
Premium UP<1M,PPP 17,US$,Male Non Smoker,32,3.9
Premium UP<1M,PPP 17,US$,Male Non Smoker,33,4.22
Premium UP<1M,PPP 17,US$,Male Non Smoker,34,4.56
Premium UP<1M,PPP 17,US$,Male Non Smoker,35,4.94
Premium UP<1M,PPP 17,US$,Male Non Smoker,36,5.36
Premium UP<1M,PPP 17,US$,Male Non Smoker,37,5.82
Premium UP<1M,PPP 17,US$,Male Non Smoker,38,6.32
Premium UP<1M,PPP 17,US$,Male Non Smoker,39,6.87
Premium UP<1M,PPP 17,US$,Male Non Smoker,40,7.46
Premium UP<1M,PPP 17,US$,Male Non Smoker,41,8.11
Premium UP<1M,PPP 17,US$,Male Non Smoker,42,8.82
Premium UP<1M,PPP 17,US$,Male Non Smoker,43,9.59
Premium UP<1M,PPP 17,US$,Male Non Smoker,44,10.44
Premium UP<1M,PPP 17,US$,Male Non Smoker,45,11.36
Premium UP<1M,PPP 17,US$,Male Non Smoker,46,12.38
Premium UP<1M,PPP 17,US$,Male Non Smoker,47,13.49
Premium UP<1M,PPP 17,US$,Male Non Smoker,48,14.71
Premium UP<1M,PPP 17,US$,Male Non Smoker,49,16.05
Premium UP<1M,PPP 17,US$,Male Non Smoker,50,17.52
Premium UP<1M,PPP 17,US$,Male Non Smoker,51,19.12
Premium UP<1M,PPP 17,US$,Male Non Smoker,52,20.88
Premium UP<1M,PPP 17,US$,Male Non Smoker,53,22.8
Premium UP<1M,PPP 17,US$,Male Non Smoker,54,23.97
Premium UP<1M,PPP 17,US$,Male Non Smoker,55,25.18
Premium UP<1M,PPP 17,US$,Male Non Smoker,56,26.45
Premium UP<1M,PPP 17,US$,Male Non Smoker,57,27.76
