gender,parent_age,child_age,key,array_index,premi
WANITA,43,6,ki,8,1589.00
WANITA,43,6,ku,0,1626
WANITA,43,6,ku,1,2409
WANITA,43,6,ku,2,4817
WANITA,43,6,ku,3,7226
WANITA,43,6,ku,4,9634
WANITA,43,6,ku,5,14451
WANITA,43,6,ku,6,19268
WANITA,43,6,ku,7,24085
WANITA,43,6,ku,8,48170
WANITA,43,7,ji,0,6.75
WANITA,43,7,ji,1,12.15
WANITA,43,7,ji,2,18.23
WANITA,43,7,ji,3,21.60
WANITA,43,7,ji,4,27.00
WANITA,43,7,ji,5,32.40
WANITA,43,7,ji,6,54.00
WANITA,43,7,ji,7,108.00
WANITA,43,7,ji,8,540.00
WANITA,43,7,ju,0,621
WANITA,43,7,ju,1,1036
WANITA,43,7,ju,2,1864
WANITA,43,7,ju,3,2486
WANITA,43,7,ju,4,3314
WANITA,43,7,ju,5,4971
WANITA,43,7,ju,6,6628
WANITA,43,7,ju,7,8285
WANITA,43,7,ju,8,16570
WANITA,43,7,ki,0,18.16
WANITA,43,7,ki,1,32.29
WANITA,43,7,ki,2,48.44
WANITA,43,7,ki,3,64.58
WANITA,43,7,ki,4,80.73
WANITA,43,7,ki,5,96.87
WANITA,43,7,ki,6,161.45
WANITA,43,7,ki,7,322.90
WANITA,43,7,ki,8,1614.50
WANITA,43,7,ku,0,1666
WANITA,43,7,ku,1,2468
WANITA,43,7,ku,2,4935
WANITA,43,7,ku,3,7403
WANITA,43,7,ku,4,9870
WANITA,43,7,ku,5,14805
WANITA,43,7,ku,6,19740
WANITA,43,7,ku,7,24675
WANITA,43,7,ku,8,49350
WANITA,43,8,ji,0,6.78
WANITA,43,8,ji,1,12.20
WANITA,43,8,ji,2,18.30
WANITA,43,8,ji,3,21.68
WANITA,43,8,ji,4,27.10
WANITA,43,8,ji,5,32.52
WANITA,43,8,ji,6,54.20
WANITA,43,8,ji,7,108.40
WANITA,43,8,ji,8,542.00
WANITA,43,8,ju,0,621
WANITA,43,8,ju,1,1036
WANITA,43,8,ju,2,1864
WANITA,43,8,ju,3,2486
WANITA,43,8,ju,4,3314
WANITA,43,8,ju,5,4971
WANITA,43,8,ju,6,6628
WANITA,43,8,ju,7,8285
WANITA,43,8,ju,8,16570
WANITA,43,8,ki,0,18.45
WANITA,43,8,ki,1,32.80
WANITA,43,8,ki,2,49.20
WANITA,43,8,ki,3,65.60
WANITA,43,8,ki,4,82.00
WANITA,43,8,ki,5,98.40
WANITA,43,8,ki,6,164.00
WANITA,43,8,ki,7,328.00
WANITA,43,8,ki,8,1640.00
WANITA,43,8,ku,0,1706
WANITA,43,8,ku,1,2528
WANITA,43,8,ku,2,5055
WANITA,43,8,ku,3,7583
WANITA,43,8,ku,4,10110
WANITA,43,8,ku,5,15165
WANITA,43,8,ku,6,20220
WANITA,43,8,ku,7,25275
WANITA,43,8,ku,8,50550
WANITA,43,9,ji,0,6.79
WANITA,43,9,ji,1,12.21
WANITA,43,9,ji,2,18.32
WANITA,43,9,ji,3,21.72
WANITA,43,9,ji,4,27.15
WANITA,43,9,ji,5,32.58
WANITA,43,9,ji,6,54.30
WANITA,43,9,ji,7,108.60
WANITA,43,9,ji,8,543.00
WANITA,43,9,ju,0,622
WANITA,43,9,ju,1,1036
WANITA,43,9,ju,2,1865
WANITA,43,9,ju,3,2487
WANITA,43,9,ju,4,3316
WANITA,43,9,ju,5,4974
WANITA,43,9,ju,6,6632
WANITA,43,9,ju,7,8290
WANITA,43,9,ju,8,16580
WANITA,43,9,ki,0,18.75
WANITA,43,9,ki,1,33.32
WANITA,43,9,ki,2,49.98
WANITA,43,9,ki,3,66.64
WANITA,43,9,ki,4,83.30
WANITA,43,9,ki,5,99.96
WANITA,43,9,ki,6,166.60
WANITA,43,9,ki,7,333.20
WANITA,43,9,ki,8,1666.00
WANITA,43,9,ku,0,1747
WANITA,43,9,ku,1,2589
WANITA,43,9,ku,2,5177
WANITA,43,9,ku,3,7766
WANITA,43,9,ku,4,10354
WANITA,43,9,ku,5,15531
WANITA,43,9,ku,6,20708
WANITA,43,9,ku,7,25885
WANITA,43,9,ku,8,51770
WANITA,44,0,ji,0,7.26
WANITA,44,0,ji,1,13.07
WANITA,44,0,ji,2,19.20
WANITA,44,0,ji,3,23.24
WANITA,44,0,ji,4,29.05
WANITA,44,0,ji,5,34.86
WANITA,44,0,ji,6,58.10
WANITA,44,0,ji,7,116.20
WANITA,44,0,ji,8,581.00
WANITA,44,0,ju,0,681
WANITA,44,0,ju,1,1080
WANITA,44,0,ju,2,1920
WANITA,44,0,ju,3,2724
WANITA,44,0,ju,4,3632
WANITA,44,0,ju,5,5448
WANITA,44,0,ju,6,7264
WANITA,44,0,ju,7,9080
WANITA,44,0,ju,8,18160
WANITA,44,0,ki,0,16.35
WANITA,44,0,ki,1,29.06
WANITA,44,0,ki,2,43.59
WANITA,44,0,ki,3,58.12
WANITA,44,0,ki,4,72.65
WANITA,44,0,ki,5,87.18
WANITA,44,0,ki,6,145.30
WANITA,44,0,ki,7,290.60
WANITA,44,0,ki,8,1453.00
WANITA,44,0,ku,0,1541
WANITA,44,0,ku,1,2283
WANITA,44,0,ku,2,4566
WANITA,44,0,ku,3,6849
WANITA,44,0,ku,4,9132
WANITA,44,0,ku,5,13698
WANITA,44,0,ku,6,18264
WANITA,44,0,ku,7,22830
WANITA,44,0,ku,8,45660
WANITA,44,1,ji,0,7.36
WANITA,44,1,ji,1,13.25
WANITA,44,1,ji,2,19.20
WANITA,44,1,ji,3,23.56
WANITA,44,1,ji,4,29.45
WANITA,44,1,ji,5,35.34
WANITA,44,1,ji,6,58.90
WANITA,44,1,ji,7,117.80
WANITA,44,1,ji,8,589.00
WANITA,44,1,ju,0,681
WANITA,44,1,ju,1,1080
WANITA,44,1,ju,2,1920
WANITA,44,1,ju,3,2726
WANITA,44,1,ju,4,3634
WANITA,44,1,ju,5,5451
WANITA,44,1,ju,6,7268
WANITA,44,1,ju,7,9085
WANITA,44,1,ju,8,18170
WANITA,44,1,ki,0,16.63
WANITA,44,1,ki,1,29.55
WANITA,44,1,ki,2,44.33
WANITA,44,1,ki,3,59.10
WANITA,44,1,ki,4,73.88
WANITA,44,1,ki,5,88.65
WANITA,44,1,ki,6,147.75
WANITA,44,1,ki,7,295.50
WANITA,44,1,ki,8,1477.50
WANITA,44,1,ku,0,1573
WANITA,44,1,ku,1,2330
WANITA,44,1,ku,2,4659
WANITA,44,1,ku,3,6989
WANITA,44,1,ku,4,9318
WANITA,44,1,ku,5,13977
WANITA,44,1,ku,6,18636
WANITA,44,1,ku,7,23295
WANITA,44,1,ku,8,46590
WANITA,44,10,ji,0,7.62
WANITA,44,10,ji,1,13.72
WANITA,44,10,ji,2,19.20
WANITA,44,10,ji,3,24.38
WANITA,44,10,ji,4,30.48
WANITA,44,10,ji,5,36.57
WANITA,44,10,ji,6,60.95
WANITA,44,10,ji,7,121.90
WANITA,44,10,ji,8,609.50
WANITA,44,10,ju,0,684
WANITA,44,10,ju,1,1080
WANITA,44,10,ju,2,1920
WANITA,44,10,ju,3,2738
WANITA,44,10,ju,4,3650
WANITA,44,10,ju,5,5475
WANITA,44,10,ju,6,7300
WANITA,44,10,ju,7,9125
WANITA,44,10,ju,8,18250
WANITA,44,10,ki,0,19.13
WANITA,44,10,ki,1,34.00
WANITA,44,10,ki,2,51.00
WANITA,44,10,ki,3,68.00
WANITA,44,10,ki,4,85.00
WANITA,44,10,ki,5,102.00
WANITA,44,10,ki,6,170.00
WANITA,44,10,ki,7,340.00
WANITA,44,10,ki,8,1700.00
WANITA,44,10,ku,0,1861
WANITA,44,10,ku,1,2757
WANITA,44,10,ku,2,5514
WANITA,44,10,ku,3,8271
WANITA,44,10,ku,4,11028
WANITA,44,10,ku,5,16542
WANITA,44,10,ku,6,22056
WANITA,44,10,ku,7,27570
WANITA,44,10,ku,8,55140
WANITA,44,11,ji,0,7.66
WANITA,44,11,ji,1,13.79
WANITA,44,11,ji,2,19.20
WANITA,44,11,ji,3,24.52
WANITA,44,11,ji,4,30.65
WANITA,44,11,ji,5,36.78
WANITA,44,11,ji,6,61.30
WANITA,44,11,ji,7,122.60
WANITA,44,11,ji,8,613.00
WANITA,44,11,ju,0,685
WANITA,44,11,ju,1,1080
WANITA,44,11,ju,2,1920
WANITA,44,11,ju,3,2739
WANITA,44,11,ju,4,3652
WANITA,44,11,ju,5,5478
WANITA,44,11,ju,6,7304
WANITA,44,11,ju,7,9130
WANITA,44,11,ju,8,18260
WANITA,44,11,ki,0,19.20
WANITA,44,11,ki,1,34.50
WANITA,44,11,ki,2,51.75
WANITA,44,11,ki,3,69.00
WANITA,44,11,ki,4,86.25
WANITA,44,11,ki,5,103.50
WANITA,44,11,ki,6,172.50
WANITA,44,11,ki,7,345.00
WANITA,44,11,ki,8,1725.00
WANITA,44,11,ku,0,1894
WANITA,44,11,ku,1,2805
WANITA,44,11,ku,2,5610
WANITA,44,11,ku,3,8415
WANITA,44,11,ku,4,11220
WANITA,44,11,ku,5,16830
WANITA,44,11,ku,6,22440
WANITA,44,11,ku,7,28050
WANITA,44,11,ku,8,56100
WANITA,44,2,ji,0,7.40
WANITA,44,2,ji,1,13.31
WANITA,44,2,ji,2,19.20
WANITA,44,2,ji,3,23.66
WANITA,44,2,ji,4,29.58
WANITA,44,2,ji,5,35.49
WANITA,44,2,ji,6,59.15
WANITA,44,2,ji,7,118.30
WANITA,44,2,ji,8,591.50
WANITA,44,2,ju,0,682
WANITA,44,2,ju,1,1080
WANITA,44,2,ju,2,1920
WANITA,44,2,ju,3,2727
WANITA,44,2,ju,4,3636
WANITA,44,2,ju,5,5454
WANITA,44,2,ju,6,7272
WANITA,44,2,ju,7,9090
WANITA,44,2,ju,8,18180
WANITA,44,2,ki,0,16.90
WANITA,44,2,ki,1,30.05
WANITA,44,2,ki,2,45.08
WANITA,44,2,ki,3,60.10
WANITA,44,2,ki,4,75.13
WANITA,44,2,ki,5,90.15
WANITA,44,2,ki,6,150.25
WANITA,44,2,ki,7,300.50
WANITA,44,2,ki,8,1502.50
WANITA,44,2,ku,0,1604
WANITA,44,2,ku,1,2377
WANITA,44,2,ku,2,4753
WANITA,44,2,ku,3,7130
WANITA,44,2,ku,4,9506
WANITA,44,2,ku,5,14259
WANITA,44,2,ku,6,19012
WANITA,44,2,ku,7,23765
WANITA,44,2,ku,8,47530
WANITA,44,3,ji,0,7.41
WANITA,44,3,ji,1,13.34
WANITA,44,3,ji,2,19.20
WANITA,44,3,ji,3,23.72
WANITA,44,3,ji,4,29.65
WANITA,44,3,ji,5,35.58
WANITA,44,3,ji,6,59.30
WANITA,44,3,ji,7,118.60
WANITA,44,3,ji,8,593.00
WANITA,44,3,ju,0,682
WANITA,44,3,ju,1,1080
WANITA,44,3,ju,2,1920
WANITA,44,3,ju,3,2729
WANITA,44,3,ju,4,3638
WANITA,44,3,ju,5,5457
WANITA,44,3,ju,6,7276
WANITA,44,3,ju,7,9095
WANITA,44,3,ju,8,18190
WANITA,44,3,ki,0,17.18
WANITA,44,3,ki,1,30.54
WANITA,44,3,ki,2,45.81
WANITA,44,3,ki,3,61.08
WANITA,44,3,ki,4,76.35
WANITA,44,3,ki,5,91.62
WANITA,44,3,ki,6,152.70
WANITA,44,3,ki,7,305.40
WANITA,44,3,ki,8,1527.00
WANITA,44,3,ku,0,1636
WANITA,44,3,ku,1,2424
WANITA,44,3,ku,2,4847
WANITA,44,3,ku,3,7271
WANITA,44,3,ku,4,9694
WANITA,44,3,ku,5,14541
WANITA,44,3,ku,6,19388
WANITA,44,3,ku,7,24235
WANITA,44,3,ku,8,48470
WANITA,44,4,ji,0,7.42
WANITA,44,4,ji,1,13.36
WANITA,44,4,ji,2,19.20
WANITA,44,4,ji,3,23.74
WANITA,44,4,ji,4,29.68
WANITA,44,4,ji,5,35.61
WANITA,44,4,ji,6,59.35
WANITA,44,4,ji,7,118.70
WANITA,44,4,ji,8,593.50
WANITA,44,4,ju,0,683
WANITA,44,4,ju,1,1080
WANITA,44,4,ju,2,1920
WANITA,44,4,ju,3,2730
WANITA,44,4,ju,4,3640
WANITA,44,4,ju,5,5460
WANITA,44,4,ju,6,7280
WANITA,44,4,ju,7,9100
WANITA,44,4,ju,8,18200
WANITA,44,4,ki,0,17.46
WANITA,44,4,ki,1,31.04
WANITA,44,4,ki,2,46.56
WANITA,44,4,ki,3,62.08
WANITA,44,4,ki,4,77.60
WANITA,44,4,ki,5,93.12
WANITA,44,4,ki,6,155.20
WANITA,44,4,ki,7,310.40
WANITA,44,4,ki,8,1552.00
WANITA,44,4,ku,0,1668
WANITA,44,4,ku,1,2471
WANITA,44,4,ku,2,4942
WANITA,44,4,ku,3,7413
WANITA,44,4,ku,4,9884
WANITA,44,4,ku,5,14826
WANITA,44,4,ku,6,19768
WANITA,44,4,ku,7,24710
WANITA,44,4,ku,8,49420
WANITA,44,5,ji,0,7.43
WANITA,44,5,ji,1,13.37
WANITA,44,5,ji,2,19.20
WANITA,44,5,ji,3,23.78
WANITA,44,5,ji,4,29.73
WANITA,44,5,ji,5,35.67
WANITA,44,5,ji,6,59.45
WANITA,44,5,ji,7,118.90
WANITA,44,5,ji,8,594.50
WANITA,44,5,ju,0,683
WANITA,44,5,ju,1,1080
WANITA,44,5,ju,2,1920
WANITA,44,5,ju,3,2732
WANITA,44,5,ju,4,3642
WANITA,44,5,ju,5,5463
WANITA,44,5,ju,6,7284
WANITA,44,5,ju,7,9105
WANITA,44,5,ju,8,18210
WANITA,44,5,ki,0,17.74
WANITA,44,5,ki,1,31.53
WANITA,44,5,ki,2,47.30
WANITA,44,5,ki,3,63.06
WANITA,44,5,ki,4,78.83
WANITA,44,5,ki,5,94.59
WANITA,44,5,ki,6,157.65
WANITA,44,5,ki,7,315.30
WANITA,44,5,ki,8,1576.50
WANITA,44,5,ku,0,1700
WANITA,44,5,ku,1,2519
WANITA,44,5,ku,2,5037
WANITA,44,5,ku,3,7556
WANITA,44,5,ku,4,10074
WANITA,44,5,ku,5,15111
WANITA,44,5,ku,6,20148
WANITA,44,5,ku,7,25185
WANITA,44,5,ku,8,50370
WANITA,44,6,ji,0,7.46
WANITA,44,6,ji,1,13.43
WANITA,44,6,ji,2,19.20
WANITA,44,6,ji,3,23.88
WANITA,44,6,ji,4,29.85
WANITA,44,6,ji,5,35.82
WANITA,44,6,ji,6,59.70
WANITA,44,6,ji,7,119.40
WANITA,44,6,ji,8,597.00
WANITA,44,6,ju,0,683
WANITA,44,6,ju,1,1080
WANITA,44,6,ju,2,1920
WANITA,44,6,ju,3,2733
WANITA,44,6,ju,4,3644
WANITA,44,6,ju,5,5466
WANITA,44,6,ju,6,7288
WANITA,44,6,ju,7,9110
WANITA,44,6,ju,8,18220
WANITA,44,6,ki,0,18.02
WANITA,44,6,ki,1,32.02
WANITA,44,6,ki,2,48.03
WANITA,44,6,ki,3,64.04
WANITA,44,6,ki,4,80.05
WANITA,44,6,ki,5,96.06
WANITA,44,6,ki,6,160.10
WANITA,44,6,ki,7,320.20
WANITA,44,6,ki,8,1601.00
WANITA,44,6,ku,0,1732
WANITA,44,6,ku,1,2566
WANITA,44,6,ku,2,5132
WANITA,44,6,ku,3,7698
WANITA,44,6,ku,4,10264
WANITA,44,6,ku,5,15396
WANITA,44,6,ku,6,20528
WANITA,44,6,ku,7,25660
WANITA,44,6,ku,8,51320
WANITA,44,7,ji,0,7.56
WANITA,44,7,ji,1,13.61
WANITA,44,7,ji,2,19.20
WANITA,44,7,ji,3,24.20
WANITA,44,7,ji,4,30.25
WANITA,44,7,ji,5,36.30
WANITA,44,7,ji,6,60.50
WANITA,44,7,ji,7,121.00
WANITA,44,7,ji,8,605.00
WANITA,44,7,ju,0,683
WANITA,44,7,ju,1,1080
WANITA,44,7,ju,2,1920
WANITA,44,7,ju,3,2733
WANITA,44,7,ju,4,3644
WANITA,44,7,ju,5,5466
WANITA,44,7,ju,6,7288
WANITA,44,7,ju,7,9110
WANITA,44,7,ju,8,18220
WANITA,44,7,ki,0,18.30
WANITA,44,7,ki,1,32.52
WANITA,44,7,ki,2,48.78
WANITA,44,7,ki,3,65.04
WANITA,44,7,ki,4,81.30
WANITA,44,7,ki,5,97.56
WANITA,44,7,ki,6,162.60
WANITA,44,7,ki,7,325.20
WANITA,44,7,ki,8,1626.00
WANITA,44,7,ku,0,1764
WANITA,44,7,ku,1,2614
WANITA,44,7,ku,2,5227
WANITA,44,7,ku,3,7841
WANITA,44,7,ku,4,10454
WANITA,44,7,ku,5,15681
WANITA,44,7,ku,6,20908
WANITA,44,7,ku,7,26135
WANITA,44,7,ku,8,52270
WANITA,44,8,ji,0,7.60
WANITA,44,8,ji,1,13.67
WANITA,44,8,ji,2,19.20
WANITA,44,8,ji,3,24.30
WANITA,44,8,ji,4,30.38
WANITA,44,8,ji,5,36.45
WANITA,44,8,ji,6,60.75
WANITA,44,8,ji,7,121.50
WANITA,44,8,ji,8,607.50
WANITA,44,8,ju,0,684
WANITA,44,8,ju,1,1080
WANITA,44,8,ju,2,1920
WANITA,44,8,ju,3,2735
WANITA,44,8,ju,4,3646
WANITA,44,8,ju,5,5469
WANITA,44,8,ju,6,7292
WANITA,44,8,ju,7,9115
WANITA,44,8,ju,8,18230
WANITA,44,8,ki,0,18.57
WANITA,44,8,ki,1,33.01
WANITA,44,8,ki,2,49.52
WANITA,44,8,ki,3,66.02
WANITA,44,8,ki,4,82.53
WANITA,44,8,ki,5,99.03
WANITA,44,8,ki,6,165.05
WANITA,44,8,ki,7,330.10
WANITA,44,8,ki,8,1650.50
WANITA,44,8,ku,0,1796
WANITA,44,8,ku,1,2661
WANITA,44,8,ku,2,5322
WANITA,44,8,ku,3,7983
WANITA,44,8,ku,4,10644
WANITA,44,8,ku,5,15966
WANITA,44,8,ku,6,21288
WANITA,44,8,ku,7,26610
WANITA,44,8,ku,8,53220
WANITA,44,9,ji,0,7.61
WANITA,44,9,ji,1,13.70
WANITA,44,9,ji,2,19.20
WANITA,44,9,ji,3,24.36
WANITA,44,9,ji,4,30.45
WANITA,44,9,ji,5,36.54
WANITA,44,9,ji,6,60.90
WANITA,44,9,ji,7,121.80
WANITA,44,9,ji,8,609.00
WANITA,44,9,ju,0,684
WANITA,44,9,ju,1,1080
WANITA,44,9,ju,2,1920
WANITA,44,9,ju,3,2736
WANITA,44,9,ju,4,3648
WANITA,44,9,ju,5,5472
WANITA,44,9,ju,6,7296
WANITA,44,9,ju,7,9120
WANITA,44,9,ju,8,18240
WANITA,44,9,ki,0,18.85
WANITA,44,9,ki,1,33.50
WANITA,44,9,ki,2,50.25
WANITA,44,9,ki,3,67.00
WANITA,44,9,ki,4,83.75
WANITA,44,9,ki,5,100.50
WANITA,44,9,ki,6,167.50
WANITA,44,9,ki,7,335.00
WANITA,44,9,ki,8,1675.00
WANITA,44,9,ku,0,1829
WANITA,44,9,ku,1,2709
WANITA,44,9,ku,2,5418
WANITA,44,9,ku,3,8127
WANITA,44,9,ku,4,10836
WANITA,44,9,ku,5,16254
WANITA,44,9,ku,6,21672
WANITA,44,9,ku,7,27090
WANITA,44,9,ku,8,54180
WANITA,45,0,ji,0,7.72
WANITA,45,0,ji,1,13.90
WANITA,45,0,ji,2,19.20
WANITA,45,0,ji,3,24.70
WANITA,45,0,ji,4,30.88
WANITA,45,0,ji,5,37.05
WANITA,45,0,ji,6,61.75
WANITA,45,0,ji,7,123.50
WANITA,45,0,ji,8,617.50
WANITA,45,0,ju,0,710
WANITA,45,0,ju,1,1080
WANITA,45,0,ju,2,1920
WANITA,45,0,ju,3,2841
WANITA,45,0,ju,4,3788
WANITA,45,0,ju,5,5682
WANITA,45,0,ju,6,7576
WANITA,45,0,ju,7,9470
WANITA,45,0,ju,8,18940
WANITA,45,0,ki,0,18.43
WANITA,45,0,ki,1,32.77
WANITA,45,0,ki,2,49.16
WANITA,45,0,ki,3,65.54
WANITA,45,0,ki,4,81.93
WANITA,45,0,ki,5,98.31
WANITA,45,0,ki,6,163.85
WANITA,45,0,ki,7,327.70
WANITA,45,0,ki,8,1638.50
WANITA,45,0,ku,0,1688
WANITA,45,0,ku,1,2501
WANITA,45,0,ku,2,5002
WANITA,45,0,ku,3,7503
WANITA,45,0,ku,4,10004
WANITA,45,0,ku,5,15006
WANITA,45,0,ku,6,20008
WANITA,45,0,ku,7,25010
WANITA,45,0,ku,8,50020
WANITA,45,1,ji,0,7.82
WANITA,45,1,ji,1,14.08
WANITA,45,1,ji,2,19.20
WANITA,45,1,ji,3,25.02
WANITA,45,1,ji,4,31.28
WANITA,45,1,ji,5,37.53
WANITA,45,1,ji,6,62.55
WANITA,45,1,ji,7,125.10
WANITA,45,1,ji,8,625.50
WANITA,45,1,ju,0,711
WANITA,45,1,ju,1,1080
WANITA,45,1,ju,2,1920
WANITA,45,1,ju,3,2843
WANITA,45,1,ju,4,3790
WANITA,45,1,ju,5,5685
WANITA,45,1,ju,6,7580
WANITA,45,1,ju,7,9475
WANITA,45,1,ju,8,18950
WANITA,45,1,ki,0,18.74
WANITA,45,1,ki,1,33.31
WANITA,45,1,ki,2,49.97
WANITA,45,1,ki,3,66.62
WANITA,45,1,ki,4,83.28
WANITA,45,1,ki,5,99.93
WANITA,45,1,ki,6,166.55
WANITA,45,1,ki,7,333.10
WANITA,45,1,ki,8,1665.50
WANITA,45,1,ku,0,1725
WANITA,45,1,ku,1,2556
WANITA,45,1,ku,2,5111
WANITA,45,1,ku,3,7667
WANITA,45,1,ku,4,10222
WANITA,45,1,ku,5,15333
WANITA,45,1,ku,6,20444
WANITA,45,1,ku,7,25555
WANITA,45,1,ku,8,51110
WANITA,45,10,ji,0,8.09
WANITA,45,10,ji,1,14.55
WANITA,45,10,ji,2,19.41
WANITA,45,10,ji,3,25.88
WANITA,45,10,ji,4,32.35
WANITA,45,10,ji,5,38.82
WANITA,45,10,ji,6,64.70
WANITA,45,10,ji,7,129.40
WANITA,45,10,ji,8,647.00
WANITA,45,10,ju,0,715
WANITA,45,10,ju,1,1080
WANITA,45,10,ju,2,1920
WANITA,45,10,ju,3,2859
WANITA,45,10,ju,4,3812
WANITA,45,10,ju,5,5718
WANITA,45,10,ju,6,7624
WANITA,45,10,ju,7,9530
WANITA,45,10,ju,8,19060
WANITA,45,10,ki,0,19.20
WANITA,45,10,ki,1,38.26
WANITA,45,10,ki,2,57.39
WANITA,45,10,ki,3,76.52
WANITA,45,10,ki,4,95.65
WANITA,45,10,ki,5,114.78
WANITA,45,10,ki,6,191.30
WANITA,45,10,ki,7,382.60
WANITA,45,10,ki,8,1913.00
WANITA,45,10,ku,0,1920
WANITA,45,10,ku,1,3059
WANITA,45,10,ku,2,6118
WANITA,45,10,ku,3,9177
WANITA,45,10,ku,4,12236
WANITA,45,10,ku,5,18354
WANITA,45,10,ku,6,24472
WANITA,45,10,ku,7,30590
WANITA,45,10,ku,8,61180
WANITA,45,11,ji,0,8.13
WANITA,45,11,ji,1,14.63
WANITA,45,11,ji,2,19.50
WANITA,45,11,ji,3,26.00
WANITA,45,11,ji,4,32.50
WANITA,45,11,ji,5,39.00
WANITA,45,11,ji,6,65.00
WANITA,45,11,ji,7,130.00
WANITA,45,11,ji,8,650.00
WANITA,45,11,ju,0,715
WANITA,45,11,ju,1,1080
WANITA,45,11,ju,2,1920
WANITA,45,11,ju,3,2861
WANITA,45,11,ju,4,3814
WANITA,45,11,ju,5,5721
WANITA,45,11,ju,6,7628
WANITA,45,11,ju,7,9535
WANITA,45,11,ju,8,19070
WANITA,45,11,ki,0,19.41
WANITA,45,11,ki,1,38.82
WANITA,45,11,ki,2,58.23
WANITA,45,11,ki,3,77.64
WANITA,45,11,ki,4,97.05
WANITA,45,11,ki,5,116.46
WANITA,45,11,ki,6,194.10
WANITA,45,11,ki,7,388.20
WANITA,45,11,ki,8,1941.00
WANITA,45,11,ku,0,1920
WANITA,45,11,ku,1,3116
WANITA,45,11,ku,2,6231
WANITA,45,11,ku,3,9347
WANITA,45,11,ku,4,12462
WANITA,45,11,ku,5,18693
WANITA,45,11,ku,6,24924
WANITA,45,11,ku,7,31155
WANITA,45,11,ku,8,62310
WANITA,45,2,ji,0,7.86
WANITA,45,2,ji,1,14.14
WANITA,45,2,ji,2,19.20
WANITA,45,2,ji,3,25.14
WANITA,45,2,ji,4,31.43
WANITA,45,2,ji,5,37.71
WANITA,45,2,ji,6,62.85
WANITA,45,2,ji,7,125.70
WANITA,45,2,ji,8,628.50
WANITA,45,2,ju,0,711
WANITA,45,2,ju,1,1080
WANITA,45,2,ju,2,1920
WANITA,45,2,ju,3,2846
WANITA,45,2,ju,4,3794
WANITA,45,2,ju,5,5691
WANITA,45,2,ju,6,7588
WANITA,45,2,ju,7,9485
WANITA,45,2,ju,8,18970
WANITA,45,2,ki,0,19.05
WANITA,45,2,ki,1,33.86
WANITA,45,2,ki,2,50.79
WANITA,45,2,ki,3,67.72
WANITA,45,2,ki,4,84.65
WANITA,45,2,ki,5,101.58
WANITA,45,2,ki,6,169.30
WANITA,45,2,ki,7,338.60
WANITA,45,2,ki,8,1693.00
WANITA,45,2,ku,0,1762
WANITA,45,2,ku,1,2611
WANITA,45,2,ku,2,5221
WANITA,45,2,ku,3,7832
WANITA,45,2,ku,4,10442
WANITA,45,2,ku,5,15663
WANITA,45,2,ku,6,20884
WANITA,45,2,ku,7,26105
WANITA,45,2,ku,8,52210
WANITA,45,3,ji,0,7.87
WANITA,45,3,ji,1,14.17
WANITA,45,3,ji,2,19.20
WANITA,45,3,ji,3,25.18
WANITA,45,3,ji,4,31.48
WANITA,45,3,ji,5,37.77
WANITA,45,3,ji,6,62.95
WANITA,45,3,ji,7,125.90
WANITA,45,3,ji,8,629.50
WANITA,45,3,ju,0,712
WANITA,45,3,ju,1,1080
WANITA,45,3,ju,2,1920
WANITA,45,3,ju,3,2847
WANITA,45,3,ju,4,3796
WANITA,45,3,ju,5,5694
WANITA,45,3,ju,6,7592
WANITA,45,3,ju,7,9490
WANITA,45,3,ju,8,18980
WANITA,45,3,ki,0,19.20
WANITA,45,3,ki,1,34.42
WANITA,45,3,ki,2,51.63
WANITA,45,3,ki,3,68.84
WANITA,45,3,ki,4,86.05
WANITA,45,3,ki,5,103.26
WANITA,45,3,ki,6,172.10
WANITA,45,3,ki,7,344.20
WANITA,45,3,ki,8,1721.00
WANITA,45,3,ku,0,1800
WANITA,45,3,ku,1,2666
WANITA,45,3,ku,2,5332
WANITA,45,3,ku,3,7998
WANITA,45,3,ku,4,10664
WANITA,45,3,ku,5,15996
WANITA,45,3,ku,6,21328
WANITA,45,3,ku,7,26660
WANITA,45,3,ku,8,53320
WANITA,45,4,ji,0,7.88
WANITA,45,4,ji,1,14.18
WANITA,45,4,ji,2,19.20
WANITA,45,4,ji,3,25.22
WANITA,45,4,ji,4,31.53
WANITA,45,4,ji,5,37.83
WANITA,45,4,ji,6,63.05
WANITA,45,4,ji,7,126.10
WANITA,45,4,ji,8,630.50
WANITA,45,4,ju,0,712
WANITA,45,4,ju,1,1080
WANITA,45,4,ju,2,1920
WANITA,45,4,ju,3,2849
WANITA,45,4,ju,4,3798
WANITA,45,4,ju,5,5697
WANITA,45,4,ju,6,7596
WANITA,45,4,ju,7,9495
WANITA,45,4,ju,8,18990
WANITA,45,4,ki,0,19.20
WANITA,45,4,ki,1,34.97
WANITA,45,4,ki,2,52.46
WANITA,45,4,ki,3,69.94
WANITA,45,4,ki,4,87.43
WANITA,45,4,ki,5,104.91
WANITA,45,4,ki,6,174.85
WANITA,45,4,ki,7,349.70
WANITA,45,4,ki,8,1748.50
WANITA,45,4,ku,0,1837
WANITA,45,4,ku,1,2721
WANITA,45,4,ku,2,5442
WANITA,45,4,ku,3,8163
WANITA,45,4,ku,4,10884
